id,display_name,sys_class_name,ci,parent,model_category,model,serial_number,asset_tag,location,stockroom,assigned_to,company,assigned,department,support_group,supported_by,owned_by,managed_by,install_status,substatus,life_cycle_stage,life_cycle_stage_status,purchase_date,order_date,delivery_date,install_date,vendor,justification,lease_id,warranty_expiration,po_number,invoice_number,gl_account,cost,cost_center,checked_in,checked_out,due,due_in,comments,quantity,old_status,old_substatus,active_to,pre_allocated,skip_sync,depreciation,residual,residual_date,depreciation_date,depreciated_amount,salvage_value,retirement_date,request_line,reserved_for,sys_domain,acquisition_method,retired,disposal_reason,beneficiary,resale_price,resold_value,expenditure_type,work_notes,asset_function,sys_id,sys_updated_by,sys_updated_on,sys_created_by,sys_created_on,sys_mod_count,sys_domain_path
2364,Unknown,alm_asset,5f5c4854c0a8010e00c202b418f5b73b,NULL,a1d5bc14c3031000b959fd251eba8f5f,e8aaeb3f3763100044e0bfc8bcbe5d20,NULL,NULL,5f715265c0a8010e00f046fefa466a9c,NULL,NULL,NULL,NULL,NULL,5f721d93c0a8010e015533746de18bf9,NULL,5f728212c0a8010e004a13c7588047dd,5f72e70ac0a8010e003e479c72d75d47,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,1,5f715265c0a8010e00f046fefa466a9c,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c0c13e8837f3100044e0bfc8bcbe5d50,admin,2022-11-07 19:00:12,admin,2022-11-07 19:00:12,0,/
2365,Unknown,alm_asset,a9c0c8d2c6112276018f7705562f9cb0,NULL,a1d5bc14c3031000b959fd251eba8f5f,e8aaeb3f3763100044e0bfc8bcbe5d20,NULL,NULL,108752c8c611227501d4ab0e392ba97f,NULL,5137153cc611227c000bbd1bd8cd2007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,1,108752c8c611227501d4ab0e392ba97f,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c0c13e8837f3100044e0bfc8bcbe5d58,admin,2022-11-07 19:00:12,admin,2022-11-07 19:00:12,0,/
2366,"P1000662 - Apple MacBook Air 13\"",alm_hardware""",cda9280d3790200044e0bfc8bcbe5d7c,NULL,81feb9c137101000deeabfc8bcbe5dc4,c402054f1b1310002502fbcd2c0713f7,CKO-676-F46763-IB,P1000662,dbf58f340a0a0a6500642f419a24109d,NULL,fa82abf03710200044e0bfc8bcbe5d16,a66b1fb03710200044e0bfc8bcbe5d08,2021-07-11 07:00:00,221db0edc611228401760aec06c9d929,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2021-02-18,2021-02-08 07:00:00,2021-03-01 07:00:00,2021-05-21 07:00:00,b7e9e843c0a80169009a5a485bb2a2b5,NULL,NULL,2024-05-20,PO100005,NULL,NULL,1599.9900,7fb1cc99c0a80a6d30c04574d14c0acf,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,67404.5600,2023-11-08,2021-05-22 07:00:00,65511.9919,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c1a9280d3790200044e0bfc8bcbe5d7c,system,2023-11-08 07:55:30,admin,2022-12-05 08:12:47,18,/
2367,"P1000873 - Apple MacBook Pro 17\"",alm_hardware""",cda92c0d3790200044e0bfc8bcbe5d2a,NULL,81feb9c137101000deeabfc8bcbe5dc4,3a018d0f1b1310002502fbcd2c0713f7,GMP-365-G92659-VN,P1000873,f48b202a0a0a0ba7004d9fdfb817015d,NULL,ce826bf03710200044e0bfc8bcbe5d70,31bea3d53790200044e0bfc8bcbe5dec,2022-05-04 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2021-12-19,2021-12-09 08:00:00,2021-12-28 08:00:00,2022-02-21 07:00:00,b7e9e843c0a80169009a5a485bb2a2b5,NULL,NULL,2025-02-20,PO100008,NULL,NULL,2499.9900,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,136711.1000,2023-11-08,2022-02-22 07:00:00,70971.4797,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c1a92c0d3790200044e0bfc8bcbe5d2a,system,2023-11-08 07:55:30,admin,2022-12-05 08:14:08,19,/
2368,P1000430 - Lenovo ThinkStation C20,alm_hardware,cda9e40d3790200044e0bfc8bcbe5dae,NULL,81feb9c137101000deeabfc8bcbe5dc4,0c43b376c611227501522de28a4abfae,BDR-436-X40326-WI,P1000430,24018ca93790200044e0bfc8bcbe5d32,NULL,02826bf03710200044e0bfc8bcbe5d91,4b7d13f03710200044e0bfc8bcbe5db6,2021-12-12 08:00:00,a581ab703710200044e0bfc8bcbe5de8,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2021-09-20,2021-09-08 08:00:00,2021-09-27 08:00:00,2021-10-30 08:00:00,aa0a6df8c611227601cd2ed45989e0ac,NULL,NULL,2024-10-29,PO100007,NULL,NULL,2249.9900,d9d01546c0a80a6403e18b82250c80a1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,111370.5900,2023-11-08,2021-10-31 08:00:00,75543.6487,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c1a9e40d3790200044e0bfc8bcbe5dae,system,2023-11-08 07:55:30,admin,2022-12-05 08:12:30,18,/
2369,"P1000602 - Apple MacBook Pro 15\"",alm_hardware""",cda9ec0d3790200044e0bfc8bcbe5d87,NULL,81feb9c137101000deeabfc8bcbe5dc4,d3bb6a2eac10019b4fa294baf5775f21,BCG-127-L55098-MM,P1000602,25ab974a0a0a0bb30065bf92727032fc,NULL,be826bf03710200044e0bfc8bcbe5df3,31bea3d53790200044e0bfc8bcbe5dec,2022-11-16 08:00:00,9a7ed3f03710200044e0bfc8bcbe5db7,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2022-05-21,2022-05-11 07:00:00,2022-05-31 07:00:00,2022-07-23 07:00:00,b7e9e843c0a80169009a5a485bb2a2b5,NULL,NULL,2025-07-22,PO100010,NULL,NULL,1799.9900,d9d07bddc0a80a647cf932056ed24652,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,110879.1200,2023-11-08,2022-07-24 07:00:00,38652.1048,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c1a9ec0d3790200044e0bfc8bcbe5d87,system,2023-11-08 07:55:30,admin,2022-12-05 08:14:41,19,/
2370,P1000437 - Lenovo ThinkStation S20,alm_hardware,cda9ec0d3790200044e0bfc8bcbe5dc6,NULL,81feb9c137101000deeabfc8bcbe5dc4,0c43b858c611227501522de20c61ac75,HHB-317-W20152-RT,P1000437,8228cda2ac1d55eb7029baf443945c37,NULL,ce826bf03710200044e0bfc8bcbe5d94,81fca4cbac1d55eb355b4b6db0e3c80f,2022-01-04 07:00:00,a581ab703710200044e0bfc8bcbe5de8,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2021-06-21,2021-06-07 07:00:00,2021-07-05 07:00:00,2021-07-18 07:00:00,aa0a6df8c611227601cd2ed45989e0ac,NULL,NULL,2024-07-17,PO100006,NULL,NULL,1699.9900,d9d01546c0a80a6403e18b82250c80a1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,76103.1200,2023-11-08,2021-07-19 07:00:00,65120.7684,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c1a9ec0d3790200044e0bfc8bcbe5dc6,system,2023-11-08 07:55:30,admin,2022-12-05 08:14:42,18,/
2371,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,b8a92c0d3790200044e0bfc8bcbe5d0e,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,0002c0a93790200044e0bfc8bcbe5df5,NULL,c2826bf03710200044e0bfc8bcbe5d45,81fd65ecac1d55eb42a426568fc87a63,2022-03-31 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-12-29 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c1ab688d3790200044e0bfc8bcbe5d08,system,2023-09-15 08:09:19,admin,2022-12-05 08:23:58,6,/
2372,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,cda92c0d3790200044e0bfc8bcbe5d39,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,25b672780a0a0bb30090fae60e51bd31,NULL,0e826bf03710200044e0bfc8bcbe5d45,227cdfb03710200044e0bfc8bcbe5d6b,2022-06-16 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-03-09 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c1ab688d3790200044e0bfc8bcbe5d0d,admin,2023-09-14 04:28:20,admin,2022-12-05 08:23:58,5,/
2373,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,aaa9a80d3790200044e0bfc8bcbe5dea,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,25b672780a0a0bb30090fae60e51bd31,NULL,8e826bf03710200044e0bfc8bcbe5d46,227cdfb03710200044e0bfc8bcbe5d6b,2021-03-29 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-01-13 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c1ab688d3790200044e0bfc8bcbe5d12,admin,2023-09-14 04:28:20,admin,2022-12-05 08:23:58,5,/
2374,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,a9a9a80d3790200044e0bfc8bcbe5d92,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,25b672780a0a0bb30090fae60e51bd31,NULL,c6826bf03710200044e0bfc8bcbe5d47,227cdfb03710200044e0bfc8bcbe5d6b,2021-03-24 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2020-11-18 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c1ab688d3790200044e0bfc8bcbe5d17,system,2023-09-15 08:09:20,admin,2022-12-05 08:23:58,6,/
2375,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,2ea92c0d3790200044e0bfc8bcbe5ddc,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,25b672780a0a0bb30090fae60e51bd31,NULL,c6826bf03710200044e0bfc8bcbe5d54,227cdfb03710200044e0bfc8bcbe5d6b,2023-03-05 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-09-08 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c1ab688d3790200044e0bfc8bcbe5d1c,admin,2023-09-14 04:28:20,admin,2022-12-05 08:23:58,5,/
2376,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,2ca92c0d3790200044e0bfc8bcbe5d06,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,25b672780a0a0bb30090fae60e51bd31,NULL,4a826bf03710200044e0bfc8bcbe5d55,227cdfb03710200044e0bfc8bcbe5d6b,2022-05-27 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-12-15 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c1ab688d3790200044e0bfc8bcbe5d21,admin,2023-09-14 04:28:20,admin,2022-12-05 08:23:58,5,/
2377,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,5da92c0d3790200044e0bfc8bcbe5d41,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,25b672780a0a0bb30090fae60e51bd31,NULL,82826bf03710200044e0bfc8bcbe5d56,227cdfb03710200044e0bfc8bcbe5d6b,2022-07-29 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-03-13 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c1ab688d3790200044e0bfc8bcbe5d26,system,2023-09-15 08:09:20,admin,2022-12-05 08:23:58,6,/
2378,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,9ca9e80d3790200044e0bfc8bcbe5dfe,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,25b672780a0a0bb30090fae60e51bd31,NULL,ca826bf03710200044e0bfc8bcbe5d56,227cdfb03710200044e0bfc8bcbe5d6b,2022-04-30 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-11-25 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c1ab688d3790200044e0bfc8bcbe5d2b,admin,2023-09-14 04:28:20,admin,2022-12-05 08:23:58,5,/
2379,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,b1a92c0d3790200044e0bfc8bcbe5d6d,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,4e826bf03710200044e0bfc8bcbe5d57,a66b1fb03710200044e0bfc8bcbe5d08,2022-08-02 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-04-20 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c1ab688d3790200044e0bfc8bcbe5d30,admin,2023-09-14 04:28:20,admin,2022-12-05 08:23:59,5,/
2380,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,56a92c0d3790200044e0bfc8bcbe5db9,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,86826bf03710200044e0bfc8bcbe5d58,a66b1fb03710200044e0bfc8bcbe5d08,2022-11-01 08:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-07 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c1ab688d3790200044e0bfc8bcbe5d35,system,2023-09-15 08:09:20,admin,2022-12-05 08:23:59,6,/
2381,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,22a9e80d3790200044e0bfc8bcbe5dcf,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,ce826bf03710200044e0bfc8bcbe5d58,a66b1fb03710200044e0bfc8bcbe5d08,2022-02-01 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-10-17 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c1ab688d3790200044e0bfc8bcbe5d3a,admin,2023-09-14 04:28:21,admin,2022-12-05 08:23:59,5,/
2382,SW000056 - Citrix Systems GoToMeeting 4.8,alm_license,NULL,NULL,35bf2d4137101000deeabfc8bcbe5dbd,7ebee7553744200044e0bfc8bcbe5d09,NULL,SW000056,fa55153437d0200044e0bfc8bcbe5dd3,NULL,NULL,227cdfb03710200044e0bfc8bcbe5d6b,2022-11-25 08:00:00,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-18 08:00:00,0c43c690c61122750000251541ca1793,NULL,NULL,NULL,NULL,NULL,NULL,14820.0000,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c1bee7553744200044e0bfc8bcbe5d95,admin,2023-09-14 04:41:29,admin,2022-11-24 06:58:59,13,/
2383,P1000389 - Dell Inc. Precision T5500 Workstation,alm_hardware,cea9604d3790200044e0bfc8bcbe5d1a,NULL,81feb9c137101000deeabfc8bcbe5dc4,46a6ff98a9fe198101c7c6c3b951aa65,OWM-713-T23954-DN,P1000389,25ab93750a0a0bb30067bd2ef3d4a5c9,NULL,ce826bf03710200044e0bfc8bcbe5d79,31bea3d53790200044e0bfc8bcbe5dec,2021-08-27 08:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2021-02-18,2021-02-05 07:00:00,2021-03-03 07:00:00,2021-06-03 07:00:00,b7e7d7d8c0a8016900a5d7f291acce5c,NULL,NULL,2024-06-02,PO100005,NULL,NULL,1329.0000,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,56774.2800,2023-11-08,2021-06-04 07:00:00,53630.2210,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c2a9604d3790200044e0bfc8bcbe5d1a,system,2023-11-08 07:55:30,admin,2022-12-05 08:14:45,19,/
2384,"P1000845 - Apple MacBook Pro 17\"",alm_hardware""",cea9a80d3790200044e0bfc8bcbe5dae,NULL,81feb9c137101000deeabfc8bcbe5dc4,3a018d0f1b1310002502fbcd2c0713f7,DSX-387-R26921-TI,P1000845,8225b668ac1d55eb679878e192fca315,NULL,ca826bf03710200044e0bfc8bcbe5d5f,a66b1fb03710200044e0bfc8bcbe5d08,2021-05-08 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2020-10-21,2020-10-08 08:00:00,2020-10-26 08:00:00,2020-12-11 08:00:00,b7e9e843c0a80169009a5a485bb2a2b5,NULL,NULL,2023-12-11,PO100002,NULL,NULL,2499.9900,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,87008.3100,2023-11-08,2020-12-12 08:00:00,120674.2697,0.0000,NULL,NULL,NULL,global,NULL,2023-12-15,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c2a9a80d3790200044e0bfc8bcbe5dae,system,2023-11-08 07:55:30,admin,2022-12-05 08:13:40,18,/
2385,"P1000509 - Apple MacBook Pro 15\"",alm_hardware""",cea9ac0d3790200044e0bfc8bcbe5d52,NULL,81feb9c137101000deeabfc8bcbe5dc4,d501454f1b1310002502fbcd2c071334,HAF-757-U99718-IB,P1000509,30fffb993790200044e0bfc8bcbe5dcc,NULL,1a826bf03710200044e0bfc8bcbe5dbe,81fca4cbac1d55eb355b4b6db0e3c80f,2022-03-26 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2021-09-20,2021-09-05 08:00:00,2021-09-24 08:00:00,2021-12-22 08:00:00,b7e9e843c0a80169009a5a485bb2a2b5,NULL,NULL,2024-12-21,PO100007,NULL,NULL,1799.9900,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,93436.5400,2023-11-08,2021-12-23 08:00:00,56094.6848,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c2a9ac0d3790200044e0bfc8bcbe5d52,system,2023-11-08 07:55:30,admin,2022-12-05 08:14:29,18,/
2386,SW000057 - Microsoft Office Professional 2010,alm_license,NULL,NULL,35bf2d4137101000deeabfc8bcbe5dbd,ffbf685537a01000deeabfc8bcbe5dd3,NULL,SW000057,NULL,NULL,NULL,NULL,2023-04-03 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-19 08:00:00,0e8b8e650a0a0b3b004f285ffbb1a4fc,NULL,NULL,NULL,NULL,NULL,NULL,26249.2500,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c32a4b753750200044e0bfc8bcbe5d45,admin,2023-09-14 04:36:52,admin,2022-12-08 03:50:09,7,/
2387,P1000469 - IBM Thinkpad T20,alm_hardware,cfa9e40d3790200044e0bfc8bcbe5d6f,NULL,81feb9c137101000deeabfc8bcbe5dc4,0c43b124c611227501522de2a381613e,SBS-969-F31839-GV,P1000469,f48b22b90a0a0ba700b01d947159b9de,NULL,12826bf03710200044e0bfc8bcbe5da8,31bea3d53790200044e0bfc8bcbe5dec,2022-02-01 07:00:00,93b25282c0a8000b0b55c8ab34e2f1e6,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2021-06-21,2021-06-07 07:00:00,2021-06-30 07:00:00,2021-09-29 08:00:00,b7e7c073c0a801690143e7b7d29eb408,NULL,NULL,2024-09-28,PO100006,NULL,NULL,49.9900,d9d04719c0a80a6426eb795cc87f5797,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,2403.9200,2023-11-08,2021-09-30 08:00:00,1748.9175,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c3a9e40d3790200044e0bfc8bcbe5d6f,system,2023-11-08 07:55:30,admin,2022-12-05 08:12:23,19,/
2388,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,62a9280d3790200044e0bfc8bcbe5d1d,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,dbf58f340a0a0a6500642f419a24109d,NULL,7e82abf03710200044e0bfc8bcbe5d17,a66b1fb03710200044e0bfc8bcbe5d08,2021-01-29 07:00:00,221db0edc611228401760aec06c9d929,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2020-11-27 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,7fb1cc99c0a80a6d30c04574d14c0acf,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,c3abe48d3790200044e0bfc8bcbe5d12,system,2023-09-15 08:09:20,admin,2022-12-05 08:23:50,6,/
